#HR	   X	    Y	    Latitude	   Longitude	 WindDir_201501112100	 WindSpd_201501112100
1	49	202	38.567579	-122.809557	200	4
1	50	202	38.576604	-122.754015	220	4
1	51	202	38.585611	-122.698465	240	5
1	52	202	38.5946	-122.642904	250	5
1	53	202	38.60357	-122.587335	260	5
1	54	202	38.612523	-122.531756	240	5
1	55	202	38.621457	-122.476167	200	3
1	56	202	38.630373	-122.420569	120	2
1	57	202	38.639271	-122.364962	150	1
1	58	202	38.648151	-122.309346	140	1
1	59	202	38.657012	-122.25372	180	2
1	60	202	38.665856	-122.198085	250	2
1	61	202	38.674681	-122.14244	40	2
1	62	202	38.683488	-122.086787	30	3
1	63	202	38.692277	-122.031124	20	3
1	46	203	38.583807	-122.987748	0	2
1	47	203	38.592889	-122.932214	90	2
1	48	203	38.601952	-122.87667	160	4
1	49	203	38.610997	-122.821116	200	4
1	50	203	38.620024	-122.765553	230	4
1	51	203	38.629033	-122.70998	240	4
1	52	203	38.638024	-122.654398	250	4
1	53	203	38.646996	-122.598807	240	5
1	54	203	38.65595	-122.543206	210	4
1	55	203	38.664887	-122.487596	150	3
1	56	203	38.673805	-122.431976	130	2
1	57	203	38.682704	-122.376347	140	2
1	58	203	38.691586	-122.320709	150	2
1	59	203	38.70045	-122.265061	140	2
1	60	203	38.709295	-122.209404	320	2
1	61	203	38.718122	-122.153738	50	2
1	62	203	38.726931	-122.098062	30	2
1	63	203	38.735722	-122.042377	20	3
1	46	204	38.62721	-122.999382	10	4
1	47	204	38.636293	-122.943826	50	2
1	48	204	38.645359	-122.88826	160	2
1	49	204	38.654406	-122.832685	210	3
1	50	204	38.663435	-122.7771	230	3
1	51	204	38.672445	-122.721505	230	4
1	52	204	38.681438	-122.665902	230	4
1	53	204	38.690413	-122.610288	210	2
1	54	204	38.699369	-122.554666	170	2
1	55	204	38.708307	-122.499033	160	2
1	56	204	38.717227	-122.443392	140	2
1	57	204	38.726129	-122.387741	150	2
1	58	204	38.735012	-122.332081	140	3
1	59	204	38.743877	-122.276411	110	3
1	60	204	38.752725	-122.220732	30	2
1	61	204	38.761554	-122.165044	40	2
1	62	204	38.770364	-122.109347	0	2
1	63	204	38.779157	-122.05364	10	3
1	47	205	38.679689	-122.955448	10	2
1	48	205	38.688756	-122.89986	180	1
1	49	205	38.697805	-122.844263	200	3
1	50	205	38.706836	-122.788656	210	4
1	51	205	38.715849	-122.73304	220	4
1	52	205	38.724843	-122.677414	240	2
1	53	205	38.73382	-122.621779	210	2
1	54	205	38.742778	-122.566135	180	2
1	55	205	38.751718	-122.510481	160	2
1	56	205	38.76064	-122.454817	140	2
1	57	205	38.769543	-122.399144	180	3
1	58	205	38.778429	-122.343462	170	3
1	59	205	38.787296	-122.287771	110	3
1	60	205	38.796145	-122.23207	40	2
1	61	205	38.804976	-122.17636	40	2
1	62	205	38.813789	-122.12064	10	2
1	63	205	38.822583	-122.064911	10	3
1	64	205	38.831359	-122.009173	0	3
1	47	206	38.723075	-122.967079	340	3
1	48	206	38.732144	-122.91147	230	2
1	49	206	38.741195	-122.855851	220	4
1	50	206	38.750228	-122.800222	230	4
1	51	206	38.759243	-122.744584	230	4
1	52	206	38.768239	-122.688936	230	2
1	53	206	38.777218	-122.633279	190	2
1	54	206	38.786178	-122.577613	180	2
1	55	206	38.795119	-122.521937	160	2
1	56	206	38.804043	-122.466252	140	2
1	57	206	38.812949	-122.410557	120	2
1	58	206	38.821836	-122.354853	200	3
1	59	206	38.830705	-122.29914	250	2
1	60	206	38.839556	-122.243417	30	2
1	61	206	38.848389	-122.187685	20	2
1	62	206	38.857203	-122.131943	20	3
1	63	206	38.866	-122.076193	10	3
1	64	206	38.874778	-122.020433	0	3
1	47	207	38.766452	-122.97872	320	5
1	48	207	38.775523	-122.923089	250	4
1	49	207	38.784576	-122.867448	230	5
1	50	207	38.793611	-122.811797	250	5
1	51	207	38.802627	-122.756137	280	5
1	52	207	38.811626	-122.700468	260	2
1	53	207	38.820606	-122.644789	240	2
1	54	207	38.829568	-122.589101	180	2
1	55	207	38.838512	-122.533403	180	2
1	56	207	38.847437	-122.477696	150	2
1	57	207	38.856345	-122.421979	130	2
1	58	207	38.865234	-122.366253	50	2
1	59	207	38.874105	-122.310518	40	2
1	60	207	38.882958	-122.254773	40	2
1	61	207	38.891792	-122.199019	20	3
1	62	207	38.900609	-122.143256	10	3
1	63	207	38.909407	-122.087483	10	3
1	64	207	38.918187	-122.031701	360	3
1	47	208	38.80982	-122.99037	320	7
1	48	208	38.818893	-122.934717	260	5
1	49	208	38.827948	-122.879055	230	5
1	50	208	38.836984	-122.823382	250	4
1	51	208	38.846003	-122.7677	260	2
1	52	208	38.855003	-122.712009	260	2
1	53	208	38.863985	-122.656308	230	2
1	54	208	38.872949	-122.600598	210	2
1	55	208	38.881895	-122.544878	240	1
1	56	208	38.890822	-122.489149	140	2
1	57	208	38.899731	-122.433411	60	1
1	58	208	38.908623	-122.377663	50	2
1	59	208	38.917495	-122.321905	40	2
1	60	208	38.92635	-122.266139	20	2
1	61	208	38.935187	-122.210363	20	3
1	62	208	38.944005	-122.154577	10	3
1	63	208	38.952805	-122.098783	0	3
1	64	208	38.961587	-122.042978	350	3
1	48	209	38.862253	-122.946355	310	5
1	49	209	38.87131	-122.890671	300	2
1	50	209	38.880348	-122.834977	250	3
1	51	209	38.889369	-122.779273	260	3
1	52	209	38.898371	-122.72356	250	2
1	53	209	38.907355	-122.667837	230	2
1	54	209	38.916321	-122.612105	220	2
1	55	209	38.925268	-122.556363	240	1
1	56	209	38.934198	-122.500612	250	1
1	57	209	38.943109	-122.444852	60	2
1	58	209	38.952002	-122.389082	50	2
1	59	209	38.960876	-122.333302	40	2
1	60	209	38.969733	-122.277514	30	2
1	61	209	38.978571	-122.221716	20	3
1	62	209	38.987391	-122.165908	10	3
1	63	209	38.996193	-122.110091	0	3
1	48	210	38.905604	-122.958003	320	3
1	49	210	38.914662	-122.902297	270	3
1	50	210	38.923703	-122.846581	260	3
1	51	210	38.932725	-122.790855	260	3
1	52	210	38.941729	-122.73512	250	3
1	53	210	38.950715	-122.679375	230	2
1	54	210	38.959683	-122.623621	210	2
1	55	210	38.968632	-122.567858	230	2
1	56	210	38.977563	-122.512085	140	2
1	57	210	38.986477	-122.456302	60	2
1	58	210	38.995371	-122.40051	60	2
1	48	211	38.948945	-122.96966	310	3
1	49	211	38.958006	-122.913932	260	3
